id,author,title,signatur,regal,fach,zustand,status_digitalisierung,cover_local,cover_online,year,language,isbn,publisher,description
224,Jörg Zink,Das Gebet,R 288,Regal R,,Vorhanden,Gemini-Import,thumbnails/book_224.jpg,https://books.google.com/books/content?id=OrYIEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-0172,Kreuz Verlag,"""Wir heutigen Menschen haben einige Übung nötig, um die Anfänge des Betens zu lernen: Wir werden merken, wie viel Mühe es kostet, die Gedanken zu sammeln, ein Wort zu hören oder es nachzusprechen. Und wir werden merken, dass Beten bei uns fast nur noch aus Reden besteht, es ist aber mehr noch ein Hören. Beten kann heißen, einfach nur vor Gott da zu sein oder vor Gott einer Arbeit nachzugehen."" Jörg Zink Der Klassiker von Jörg Zink hat in fast fünfzig Jahren vielen Sprachlosen, Laien wie Theologen, zu einer neuen Gebetssprache verholfen, die die biblische Tradition verbindet mit Themen der Gegenwart und persönlichen Glaubensfragen."
225,Anselm Grün,Die Meditation,R 289,Regal R,,Vorhanden,Gemini-Import,thumbnails/book_225.jpg,https://books.google.com/books/content?id=Rx9ZEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-0173,Vier Türme Verlag,"Immer größer wird die Macht von Medien, die um unsere Aufmerksamkeit werben. Immer intensiver die Reize, die permanent versuchen, uns von uns selber abzulenken. Wie können wir innere Kräfte des Widerstehens stärken? Was hilft, innezuhalten, innere Ruhe einzuüben, Klarheit, inneren Frieden und neue Lebendigkeit zu finden? Es ist die Kraft der Stille. Anselm Grün gibt wertvolle und erprobte Impulse für die Suche nach dieser heilsamen inneren Kraft. Texte, die helfen, Stille als Geschenk zu erfahren, sie nicht nur wahrzunehmen, sondern sie immer wieder als Möglichkeit vertieften Lebens zu entdecken. Darum geht es: Mich in der Tiefe des eigenen Herzens verankern und so mich selber finden und offen werden für eine Wirklichkeit, die mich übersteigt und doch umfängt und trägt."
113,Bernd Moeller,Die Reformation,R 29,Regal R,,Vorhanden,Gemini-Import,thumbnails/book_113.jpg,,1985,de,978-3-8032-0059,Vandenhoeck & Ruprecht,"English summary: Imperial Cities and the Reformation, first published in 1962, has stimulated the discussions in the field of Reformation research enormously, in Germany as well as in the English speaking countries. Moeller's typology of urban reformation processes has influenced the perspective of the Reformation as a whole. It marks the beginning of sociohistorical resarch in Reformation studies. An introductory essay by Thomas Kaufmann analyses the relevance of the text in the context of the history of Reformation research. German description: Bernd Moellers Reichsstadt und Reformation (1962) gehort zu den klassischen Texten der protestantischen Kirchengeschichte des 20. Jahrhunderts. Die Studie gilt als Initial einer sozialhistorischen Reformationsgeschichtsschreibung und hat die wissenschaftliche Diskussion bis in die 1980er Jahre wesentlich stimuliert und begleitet. Moeller untersucht den Zusammenhang zwischen stadtischen Rechtsvorstellungen und Mentalitaten des spaten Mittelalters und theologischen Leitvorstellungen der oberdeutschen und der schweizerischen Reformation und arbeitet bemerkenswerte Affinitaten heraus. Von diesen Analysen ergeben sich typologische Perspektiven zur Unterscheidung zwischen lutherischer und oberdeutsch-reformierter Reformation, die die weitere Diskussion bestimmt haben. In einer Bilanz der Forschungsdebatte hat Moeller 1987 die lebhaften Kontroversen diskutiert.Dem Buch ist ein Essay vorangestellt, in dem Thomas Kaufmann die wissenschaftsgeschichtliche und werkbiographische Bedeutung von aReichsstadt und Reformation aus der Retrospektive eines weiteren Vierteljahrhunderts seit Erscheinen der zweiten Ausgabe reflektiert."
226,Thomas Merton,Die Stille,R 290,Regal R,,Vorhanden,Gemini-Import,thumbnails/book_226.jpg,https://covers.openlibrary.org/b/id/9000447-L.jpg,1985,de,978-3-8032-0174,Herder,"**Leaves of Grass** is a poetry collection by American poet Walt Whitman. First published in 1855, Whitman spent most of his professional life writing and rewriting *Leaves of Grass*, revising it multiple times until his death. There have been held to be either six or nine individual editions of Leaves of Grass, the count varying depending on how they are distinguished.[2] This resulted in vastly different editions over four decades—the first edition being a small book of twelve poems, and the last, a compilation of over 400. (Source: [Wikipedia](https://en.wikipedia.org/wiki/Leaves_of_Grass))"
227,Evelyn Underhill,Die Mystik,R 291,Regal R,,Vorhanden,Gemini-Import,thumbnails/book_227.jpg,https://books.google.com/books/content?id=QczAEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-0175,Kreuz Verlag,"In ihrem bahnbrechenden Werk ""Praktische Mystik"" zeigt uns die englische Autorin Evelyn Underhill, wie wir uns auf eine Reise der spirituellen Entdeckung begeben können. Mit klarem und präzisem Schreibstil erklärt sie die Grundlagen der Mystik und wie wir sie in unserem täglichen Leben anwenden können. Underhill zeigt uns, wie wir unsere Sinne schärfen und uns für die Gegenwart Gottes öffnen können, um eine tiefere Verbindung mit der göttlichen Natur zu erfahren. Dieses Buch ist ein unverzichtbarer Leitfaden für alle, die ihr spirituelles Leben vertiefen und eine tiefere Verbindung mit der Welt um sich herum suchen. ""Praktische Mystik"" ist ein zeitloses Werk, das auch heute noch relevant und inspirierend ist."
228,Thomas Merton,Das Kloster,R 292,Regal R,,Vorhanden,Gemini-Import,thumbnails/book_228.jpg,https://books.google.com/books/content?id=kh22CAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-0176,Herder,"Über den LUXUS der Entschleunigung In einer Welt voller Angebote und Möglichkeiten stellt sich der bekannte Essayist und Autor Pico Iyer dem letzten großen Abenteuer: der Kunst des Innehaltens, der Entschleunigung. Nachdem er selbst ein Leben lang unterwegs war, von den Osterinseln über Katmandu bis Kuba, zeigt er uns, wie wir in einer Welt der ständigen Beschleunigung durch das Innehalten, die Konzentration auf uns selbst, mehr Inspiration, Kreativität und Ausgeglichenheit erreichen können. Denn in einer Welt voller Ablenkung ist der größte Luxus, völlig bei sich zu sein. Mit stimmungsvollen Farbfotografien"
229,Carlo Carretto,Die Wüste,R 293,Regal R,,Vorhanden,Gemini-Import,thumbnails/book_229.jpg,https://books.google.com/books/content?id=nNLBEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-0177,Herder,"Mit dem Ende des Kirchenjahres und dem Eintritt in die Advents- und Weihnachtszeit laden Bibel und Liturgie aufs Neue ein, das Geheimnis der Menschwerdung zu entdecken: Bernhard Bürgler SJ folgt in der Notiz der Spur der Maria von Magdala, die Jesus für den Gärtner hält und damit auf eine Verbindung zwischen Auferstehung und Paradies hinweist; Margareta Gruber OSF und Tamar Avraham gehen gemeinsam den Fremden im Stammbaum Jesu nach; Thomas Hieke beleuchtet das Phänomen der Epiphanie im Alten Testament. Zum 100. Todestag von Charles de Foucauld am 1. Dezember stellt Gisbert Greshake ihn als Wegbereiter gegenwärtiger Spiritualität vor; Oliver Tanzer stellt 25 Jahre nach Erscheinen der Enzyklika Centesimus Annus die Frage nach unserem Umgang mit Kapital, Arbeit und Menschenwürde. Meredith …"
230,Diverse Autoren,Die Pilgerfahrt,R 294,Regal R,,Vorhanden,Gemini-Import,thumbnails/book_230.jpg,https://books.google.com/books/content?id=G1cjAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1985,de,978-3-8032-0178,Kösel Verlag,"... Pilgerfahrt einholen , 195 denn der Beginn einer Wallfahrt und die ... Pilgerfahrt macht frei &quot; , hier v . a . S. 18-24 . Carlen , Louis : Wallfahrt und ... Autoren wurden bereits diverse Male zitiert . Vgl . hierzu Anm . 24 , 34&nbsp;..."
137,Hans Küng,Die Heiligen,R 295,Regal R,,Vorhanden,Gemini-Import,thumbnails/book_137.jpg,,1985,de,978-3-8032-0179,Piper,... Hans Küng würde grundsätzlich wohl die bekannte Definition von K. Barth anerkennen : » Das Dogma ist die Übereinstimmung der kirchlichen Verkündigung mit der in der Heiligen Schrift bezeug- ten Offenbarung . « 15 Schon in » Die Kirche&nbsp;...
231,Diverse Autoren,Die Märtyrer,R 296,Regal R,,Vorhanden,Gemini-Import,thumbnails/book_231.jpg,https://books.google.com/books/content?id=cw1OAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1985,de,978-3-8032-0180,Kaiser Verlag,"... Autoren bekannt geworden . Man knüpfte an die Legende an , benutzte sie als Modell , überführte Reliquien an ... diverse Autoren , Redaktion P. Braun , B. Degler- Spengler , E. Gilomen - Schenkel , Basel 2001 , 134 . Avitus , Hom&nbsp;..."
232,Gerhard von Rad,Die Propheten,R 297,Regal R,,Vorhanden,Gemini-Import,thumbnails/book_232.jpg,https://covers.openlibrary.org/b/id/6965054-L.jpg,1985,de,978-3-8032-0181,Neukirchener Verlag,"In dem vorliegenden Band mit gesammelten Aufsätzen, darunter sechs Originalbeiträgen, bietet Reinhard Gregor Kratz einen Überblick über Prophetie und Propheten im Alten Orient, im Alten Testament und in den Texten vom Toten Meer (Qumran) sowie spezielle Beiträge zu den Büchern Jesaja, Hosea und Amos. Nach einer Einleitung in die Probleme der Prophetenexegese behandelt er vor allem drei grundlegende Fragen und erörtert diese anhand von Fallbeispielen: das Verhältnis von altorientalischer und alttestamentlicher Prophetie, die Unterscheidung zwischen dem historischen und dem literarischen Propheten in den Büchern des Alten Testaments sowie die Rezeption der alttestamentlichen Prophetenbücher in den Texten vom Toten Meer. Auf diese Weise vermittelt Reinhard Gregor Kratz sowohl ein Gesamtbild …"
233,Ernst Käsemann,Die Apostel,R 298,Regal R,,Vorhanden,Gemini-Import,thumbnails/book_233.jpg,https://covers.openlibrary.org/b/id/10717607-L.jpg,1985,de,978-3-8032-0182,Mohr Siebeck,"Armutsrisiken, Flüchtlingsbewegungen und demografische Entwicklungen sind nur einige der sozialen Herausforderungen der Zukunft. Vom Diakonat ausgehend wird die Theorie einer Kirche vorgestellt, die sich an pluralen Orten, in Gemeinden und Kirchenbezirken, in diakonischen Projekten und Sozialunternehmen, vernetzt im Gemeinwesen gesellschaftlich engagiert. Theorien von funktional ausdifferenzierten kirchlichen Strukturen und multiprofessionellen Teams werden anhand empirischer Daten erarbeitet. Die Dimensionen einer diakonischen Kirche werden in historischer und ekklesiologischer Perspektive diskutiert. Darin werden Ideen zur Kirchenreform entwickelt - nicht nur für Interessierte am Diakonat und seinen Berufsgruppen, sondern auch für alle, die sich mit Fragen der Kirchentheorie und …"
234,Karl Rahner,Die Väter,R 299,Regal R,,Vorhanden,Gemini-Import,thumbnails/book_234.jpg,https://books.google.com/books/content?id=UKdCEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-0183,Herder,"GuL 98 (2025), Heft 1 Januar-März 2025 n. 514 Notiz Klaus Vechtel SJ Spiritualität und akademische Theologie? [3-4] Nachfolge Sophie Mathis Apostolische Dynamik. Madeleine Delbrêl und die Quellen ihrer Spiritualität [6-15] Sebastian Maly SJ Veränderung zu Gott hin. Zum komparativischen Charakter der ignatianischen Spiritualität [16-24] Stephan Schmid-Keiser Von schicksalshaften Entscheidungszwängen. Tiefenpsychologische Aspekte zu Gen 4 und Ri 11 [25-33] Marius Fletschinger Darf's ein bisschen Stil sein? Anstöße für ein individuell christliches Leben [34-42] Nachfolge | Kirche Bruno Hünerfeld Der Priester - ein Instrument? Kritik eines Begriffs im Ausgang von Thomas von Aquin [43-51] Anna Slawek / Andree Burke Werte oder Ressourcen? Zur Oberfläche und Tiefenstruktur des Glaubens [52-56] …"
87,Wolfhart Pannenberg,Dogmatik im Überblick,R 3,Regal R,,Vorhanden,Gemini-Import,thumbnails/book_87.jpg,,1985,de,978-3-8032-0033,Vandenhoeck & Ruprecht,"Diese Gesamtausgabe von Wolfhart Pannenbergs Dogmatik bietet eine Gesamtdarstellung, deren Hauptthema die offene Frage nach der Wahrheit der christlichen Lehre ist. Die im ersten Band mit der Gotteslehre im engeren Sinne begonnene Darstellung wird in Band 2 mit Schöpfungslehre, Anthropologie, Christologie und Versöhnungslehre fortgesetzt. Alle diese Themen werden im Zusammenhang einer Entfaltung des trinitarischen Gottesgedankens besprochen. Im abschließenden Band dieses bedeutenden Werkes geht es um die Ekklesiologie, einschließlich der Sakramenten- und Amtslehre, um die christliche Existenz des Einzelnen und um die Eschatologie."
114,Joachim Gnilka,Das Vaterunser,R 30,Regal R,,Vorhanden,Gemini-Import,thumbnails/book_114.jpg,,1985,de,978-3-8032-0060,Herder,"Ein Bedenken des Vaterunsers, das uns Jesus hinterlassen hat und Christen weltweit verbindet, stand 2018 an 10 Stationen im Mittelpunkt der jährlichen Pilgerwanderung des Kirchenfoyers. Ein Gebet, das es in sich hat, wenn es in seinem Gehalt durchdacht und im Blick auf Christ-Sein heute entfaltet wird. MitarbeiterInnen des Kirchenfoyers Münster machten sich schon mehrfach auf den Weg des Pilgerns, um auf diese Weise christliche Grundüberzeugungen neu zu bedenken und im Aufbruch sowie im Weg zum Ausdruck zu bringen. So bietet dieses Buch zugleich theologische Reflexionen und spirituelle Impulse."
235,Hans Küng,Die Lehrer,R 300,Regal R,,Vorhanden,Gemini-Import,thumbnails/book_235.jpg,https://books.google.com/books/content?id=F2dEEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-0184,Piper,"... Hans Küng : Postmoderne und Weltethos Hans Küng war wohl der erste Theologe des deutschsprachigen Raums , der den Begriff Postmoderne , aufnahm um einen Paradigmenwechsel vom aufklärerischen zum postmodernen Paradigma zu beschreiben&nbsp;..."
236,Jürgen Moltmann,Die Zeugen,R 301,Regal R,,Vorhanden,Gemini-Import,thumbnails/book_236.jpg,https://books.google.com/books/content?id=EtHeEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-0185,Kaiser Verlag,"Jürgen Moltmann zum 90. Geburtstag Er hat die Geschichte der Theologie im Deutschland der Nachkriegszeit geprägt wie kaum ein anderer, und das Werk keines lebenden deutschsprachigen Theologen ist international häufiger übersetzt. Am 8. April 2016 feierte Jürgen Moltmann seinen 90. Geburtstag. Das Gütersloher Verlagshaus ehrte seinen Autor zu diesem Anlass mit dieser neunbändigen Werkausgabe. Seine 1964 erschienene »Theologie der Hoffnung« schaffte es in die »Spitzenklasse der theologischen Weltliteratur«, wie der Spiegel seinerzeit schrieb. Jürgen Moltmann wurde mit diesem Buch zum »Herold eines neues Protestantismus«. Er entfaltete sein Denken in der Folgezeit in insgesamt acht Bänden und schuf damit ein Werk, das ihm nicht nur internationale Anerkennung einbrachte, sondern einer kraftlos …"
237,Dietrich Bonhoeffer,Die Gemeinde,R 302,Regal R,,Vorhanden,Gemini-Import,thumbnails/book_237.jpg,https://books.google.com/books/content?id=XrvkEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-0186,Gütersloher Verlagshaus,
238,Karl Barth,Die Kirche,R 303,Regal R,,Vorhanden,Gemini-Import,thumbnails/book_238.jpg,https://books.google.com/books/content?id=WrIqAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1985,de,978-3-8032-0187,Kaiser Verlag,"Karl Barth hat im Laufe seiner jahrzehntelangen Arbeit an der «Kirchlichen Dogmatik» immer wieder kürzere und auch längere Passagen, die er in seiner Vorlesung vorgetragen hatte, für die Druckfassung umgeschrieben, in einem anderen, späteren Zusammenhang verwendet, oder auch zunächst verworfen. Die hier edierten Texte bieten daher Ausführungen zu Themen, die in der KD so nicht mehr aufgegriffen, also nur hier behandelt werden. Erhalten sind umfangreiche Vorarbeiten besonders zu den §§ 42–44, u. a. die vor dem Hintergrund des Zweiten Weltkriegs geschriebenen, brisanten Abschnitte «Gott und die Götter» oder «Der Glaube und die Weltanschauungen», aber auch kürzere und bruchstückhafte Texte etwa zur Barmer Theologischen Erklärung, zum Thema Atomwaffen, zu Dummheit oder Humor. Zusammen mit der …"
239,Wolfhart Pannenberg,Das Volk Gottes,R 304,Regal R,,Vorhanden,Gemini-Import,thumbnails/book_239.jpg,https://books.google.com/books/content?id=DKTkEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-0188,Vandenhoeck & Ruprecht,"In kritisch-konstruktiver Perspektive rekonstruiert Leppek das komplexe Wahrheitsverständnis des Münchner Systematikers Wolfhart Pannenberg (1928-2014). Ausgangspunkt der philosophisch-theologischen Untersuchung bildet die Einsicht, dass bereits in Pannenbergs Stellen der Frage nach Wahrheit ganz bestimmte Präsuppositionen eingehen, die dazu führen, das Phänomen 'Wahrheit' von der Ontologie her zu denken und so letztlich vom Gottesgedanken her zu verstehen. Die darin erkennbare theologische Positionalität hinderte Pannenberg jedoch nicht, philosophische Theorien der Wahrheit zu rezipieren. Dadurch gelang es ihm, sein theologisches Verständnis von Wahrheit nicht als Gegenentwurf zu profanen Wahrheitskonzeptionen zu entwerfen. Vielmehr wird so das Phänomen 'Wahrheit' auch in seiner …"
240,Helmut Thielicke,Das Priestertum aller Gläubigen,R 305,Regal R,,Vorhanden,Gemini-Import,thumbnails/book_240.jpg,https://books.google.com/books/content?id=6lAtEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-0189,Mohr Siebeck,"Friedrich Wilhelm Graf skizziert die Biographie des in den 1950er und 1960er Jahren uberaus einflussreichen Hamburger Systematischen Theologen Helmut Thielicke, um dann dessen Aktivitaten zur Grundung einer Zeitschrift fur Theologische Ethik zu rekonstruieren. Dabei untersucht er auch Thielickes Kontakte zu dem amerikanischen Theologen Reinhold Niebuhr und zu Paul Tillich. Vorgestellt werden die von Thielicke zunachst in den Blick genommenen Herausgeber, seine Programmentwurfe zu Aufgabe und Profil der seit Januar 1957 erscheinenden Zeitschrift fur Evangelische Ethik und das tatsachliche Herausgebergremium, dem neben Thielicke protestantische Universitatstheologen wie Heinz-Dietrich Wendland, Hendrik van Oyen, Wolfgang Schweitzer sowie der kirchlich vielfaltig engagierte rheinische …"
241,Hans Küng,Die Ökumene,R 306,Regal R,,Vorhanden,Gemini-Import,thumbnails/book_241.jpg,https://books.google.com/books/content?id=w3UwAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1985,de,978-3-8032-0190,Piper,"Hans Küng hat mit seinen Werken seit über fünfzig Jahren nicht nur weltweit Millionen von Lesern gefunden, sondern auch die Sicht auf die großen Fragen verändert. Von Kirche und Christentum über die Weltreligionen zum gemeinsamen Verständnis von Gut und Böse für alle Menschen geht sein denkerischer Weg und berührt damit alle existentiellen Fragen. Wie geht »Christ sein«? Braucht es eine Kirche und einen Papst? Existiert Gott? Können alle Menschen die gleichen Werte teilen, können alle Gut und Böse finden? In diesen Schlüsseltexten ist das gesamte Werk Hans Küngs versammelt und zeigt, worauf es ankommt im Leben - und was bleibt."
242,Peter Beyerhaus,Die Weltmission,R 307,Regal R,,Vorhanden,Gemini-Import,thumbnails/book_242.jpg,https://books.google.com/books/content?id=KTDSDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1985,de,978-3-8032-0191,Brockhaus,"Klaus Wetzel zeichnet in dieser Gesamtdarstellung die Geschichte der weltweiten Ausbreitung des Christentums umfassend und detailreich nach, chronologisch geordnet von der Ausbreitung des Christentums in den ersten sechs Jahrhunderten in Asien, Europa und Afrika, über die Mission im Mittelalter und die Ausbreitung des Christentums vom 16. bis zum 18. Jahrhundert - mit ersten Ansätzen zur protestantischen Weltmission bis hin zur weltweiten Mission vom 19. bis zum 21. Jahrhundert. Dabei greift er missionstheologische Fragen dort auf, wo sie historisch entstanden sind, und fragt nach der Motivation zur Mission bzw. zur Bekehrung ebenso wie nach der Bedeutung von Kontextualisierungs- und Transformationsprozessen. In einem Schlusskapitel stellt er die Frage nach einer möglichen theologischen …"
173,Hans Küng,Interreligiöser Dialog,R 308,Regal R,,Vorhanden,Gemini-Import,thumbnails/book_173.jpg,,1985,de,978-3-8032-0192,Piper,"Mit großer Offenheit erzählt Hans Küng das Leben »meiner letzten drei Jahrzehnte«. Er beschreibt, wie der Versuch der römischen Kirche scheitert, ihren gefährlichsten (weil aus dem Inneren der Kirche stammenden) Kritiker zu isolieren. Die Macht des Papstes reicht auch im ausgehenden 20. Jahrhundert noch weit und könnte das Leben eines Priesters und Professors zerstören. Küng aber wehrt sich – und bleibt Sieger. Er erschließt sich neue Felder, von der Ökumene der Weltreligionen bis hin zum epochalen »Weltethos«, und wird weltweit als einer der großen wegweisenden Denker gesehen. Bunt, spannungsreich, aufregend sei sein Leben gewesen, resümiert Küng, und lässt den Leser teilhaben an Kämpfen und Krisen, an Begegnungen mit den Großen der Erde und seinen eigenen Erkenntnissen über sein Leben. …"
174,Jürgen Moltmann,Glaube und Politik,R 309,Regal R,,Vorhanden,Gemini-Import,thumbnails/book_174.jpg,,1985,de,978-3-8032-0193,Kaiser Verlag,"Selten besteht Politik aus rein zweckrationalem Handeln. Politische Überzeugungen entstehen nur begrenzt aus der Kraft der besseren Argumente im politischen Diskurs oder aus der Fähigkeit, gesellschaftliche Probleme zu lösen. Neben der Legitimation durch Diskurs- und Zweckrationalität spielen vor allem auch nicht reflektierte vorpolitische Auffassungen eine bedeutende Rolle sowohl bei der Stabilisierung eines politischen Systems als auch bei der politischen Mobilisierung. Dieses Buch untersucht die Relevanz des religiösen wie auch des politischen Glaubens für die Politik."
115,W. O. Hagemann,Glaubensfragen,R 31,Regal R,,Vorhanden,Gemini-Import,thumbnails/book_115.jpg,,1985,de,978-3-8032-0061,Radius Verlag,"Burkas in Frankreich, Moscheebau in Köln, Minarette in der Schweiz – der öffentliche Diskurs über die Integration von Muslimen in Deutschland und Europa ist geprägt vom Konflikt zwischen Religionsfreiheit und der westlichen Trennung von Religion und Politik. Doch wie neutral muss der Staat hier eigentlich sein? Wie können die Errungenschaften der Aufklärung verteidigt werden, ohne dass das Recht auf Religionsausübung verletzt wird? Und welchen Stellenwert hat Religion in den modernen westlichen Gesellschaften noch? Diesen und weiteren Fragen gehen die Beiträge in diesem Band nach. Expertinnen und Experten aus den Bereichen der Islamwissenschaft, Politikwissenschaft, Rechtswissenschaft und Migrationsforschung beleuchten das Verhältnis von Staatlichkeit und Religion."
175,Diverse Autoren,Die Christen in der DDR,R 310,Regal R,,Vorhanden,Gemini-Import,thumbnails/book_175.jpg,,1985,de,978-3-8032-0194,Kreuz Verlag,"Band 5/2 der Geschichte des deutschen Buchhandels im 19. und 20. Jahrhundert behandelt vornehmlich Verlage der DDR. Er schließt damit an den ersten Teil des dreigliedrigen Werkes an, in dem die kulturpolitischen Rahmenbedingen seit der sowjetischen Besatzungszeit und die belletristischen Verlage beschrieben werden. In Überblicksdarstellungen und Porträts werden die Kinder- und Jugendbuchverlage, die Kunst- und Theaterverlage, die Musikverlage, die Sach- und Fachbuchverlage, die Wissenschaftsverlage, die Lexikonverlage sowie die Partei- und Kirchenverlage vorgestellt, darunter der Kinderbuchverlag Berlin und Neues Leben, Henschel, E. A. Seemann und der Verlag der Kunst, C. F. Peters, Urania-Verlag, Akademie-Verlag und Hermann Böhlaus Nachf., das Bibliographische Institut und F. A. …"
176,Richard von Weizsäcker,Der Ruf zum Frieden,R 311,Regal R,,Vorhanden,Gemini-Import,thumbnails/book_176.jpg,,1985,de,978-3-8032-0195,Piper,"... Ruf , a.a.O. , S. 89 f . 20 Ruf , a.a.O. , S. 146 . 21 Ebd . , S. 164 . 22 Deile , Volkmar : Frieden und ... Weizsäcker , Richard von : Die Welt braucht eine schnelle Eingreiftruppe , in : Die Zeit , Hamburg , Nr . 26 v . 23.6.95&nbsp;..."
177,Karl Rahner,Das Konfessionsproblem,R 312,Regal R,,Vorhanden,Gemini-Import,thumbnails/book_177.jpg,,1985,de,978-3-8032-0196,Herder,"gesammelte Aufsätze zu Spiritualität und Mystik des Christlichen Ostens Georg Günter Blum Karl ... Das Konfessionsproblem und die hermeneutische Fragestellung . Rez . Gerhard ... Karl Rahner , hg . von J. B. Metz , W. Kern , A. Darlapp , H."
178,Alexander Völker,Die Taufe,R 313,Regal R,,Vorhanden,Gemini-Import,thumbnails/book_178.jpg,,1985,de,978-3-8032-0197,Gütersloher Verlagshaus,"Für die HerausgeberInnen des aktuellen Jahrbuchs stehen im Mittelpunkt des liturgischen Teils dieses Bandes neben der Darstellung der in Deutschland lebenden Erben der Evangelischen Zisterzienser auch die kritische Auseinandersetzung mit Luthers »Sinflutgebet«. Dabei wird mitunter der Frage nachgegangen, ob Luther den Text einst selbst verfasste oder für dessen Entstehung mittelalterliche Quellen herangezogen hatte. Dem folgen Überlegungen zur Geschichte der Konfirmation und zum Zusammenhang zwischen Konfirmation und Jugendweihe.Der hymnologische Teil bietet ein breites Spektrum an wissenschaftlicher Reflexion zum geistlichen Singen, von den reformatorischen Anfängen über katholische Katechismuslieder und dänische Choralbücher bis zu popkultureller Musik.Literaturberichte erschließen den …"
179,Karl Rahner,Die Firmung,R 314,Regal R,,Vorhanden,Gemini-Import,thumbnails/book_179.jpg,,1985,de,978-3-8032-0198,Herder,"Im Jahr 2016 feierten in Deutschland über 149.000 Jugendliche das Sakrament der Firmung und damit ihre volle Eingliederung in die Kirche. In der Zeit der Vorbereitung und im Firmritus unterzogen sie sich ritualisierten Abläufen und konnten sich mit der Glaubenstradition der Kirche und ihren eigenen religiösen Vorstellungen auseinandersetzen. Diese pastoraltheologische Arbeit untersucht mittels einer interdisziplinären Methodik Potentiale rituellen Handelns und empirische Studien zur spätmodernen Religiosität, um sie mit der theologischen Sichtweise auf die Firmung in einen Diskurs einzubringen. Dafür werden Sachfragen herangezogen, die den verschiedenen wissenschaftlichen Beiträgen gestellt werden. Es zeigt sich, dass die Firmung auch gegenwärtig ein bedeutsamer Ritus sein kann."
180,Jörg Zink,Die Beichte,R 315,Regal R,,Vorhanden,Gemini-Import,thumbnails/book_180.jpg,,1985,de,978-3-8032-0199,Kreuz Verlag,"... Beichte , Neukirchen - Vluyn : Aussaat- und Schriftenmissi- ons - Verlag 1985 . Sekretariat der Deutschen ... Zink , Jörg , Die Mitte der Nacht ist der Anfang des Tages , Stuttgart : Kreuz 151995 . Zink , Jörg , Ich wünsche dir&nbsp;..."
181,Diverse Autoren,Die Ehe,R 316,Regal R,,Vorhanden,Gemini-Import,thumbnails/book_181.jpg,,1985,de,978-3-8032-0200,Gütersloher Verlagshaus,"In this quintessential Shakespeare tragedy, a young prince's halting pursuit of revenge for the murder of his father unfolds in a series of highly charged confrontations that have held audiences spellbound for nearly four centuries. Those fateful exchanges, and the anguished soliloquies that precede and follow them, probe depths of human feeling rarely sounded in any art. The title role of Hamlet, perhaps the most demanding in all of Western drama, has provided generations of leading actors their greatest challenge. Yet all the roles in this towering drama are superbly delineated, and each of the key scenes offers actors a rare opportunity to create theatrical magic. Hamlet is a unique pleasure to read as well as to see and hear performed."
182,Karl Rahner,Die Krankensalbung,R 317,Regal R,,Vorhanden,Gemini-Import,thumbnails/book_182.jpg,,1985,de,978-3-8032-0201,Herder,katholische Perspektiven zur allgemeinen Sakramentenlehre in ökumenischer Verständigung auf der Grundlage der Theologie Karl Rahners Birgitta Kleinschwärzer-Meister. Beispielsweise kann Rahner mittels seiner Unterscheidung zwischen&nbsp;...
183,Alexander Völker,Die Priesterweihe,R 318,Regal R,,Vorhanden,Gemini-Import,thumbnails/book_183.jpg,,1985,de,978-3-8032-0202,Gütersloher Verlagshaus,"... Alexander , Falbh bedeutet Wanderer , er war also öfters von Hause ab- wesend , weshalb Minchen sich langweilte und an den Reitersmann ihr Herz vergab . Dem Iber folgte dessen Bruder Maol ; unter ihm wählten die Priester einen Ard&nbsp;..."
